Дата,Ваксина,Пол,Възрастова група,Брой заразени
2021/10/18,COM,Жена,60 - 69,53
2021/10/18,COM,Мъж,60 - 69,36
2021/10/18,COM,Мъж,50 - 59,34
2021/10/18,MOD,Жена,70 - 79,6
2021/10/18,AZ,Мъж,80 - 89,6
2021/10/18,JANSS,Мъж,40 - 49,17
2021/10/18,JANSS,Жена,60 - 69,7
2021/10/18,COM,Жена,50 - 59,60
2021/10/18,MOD,Жена,30 - 39,5
2021/10/18,JANSS,Мъж,70 - 79,2
2021/10/18,COM,Жена,70 - 79,30
2021/10/18,AZ,Жена,60 - 69,15
2021/10/18,MOD,Жена,80 - 89,1
2021/10/18,JANSS,Мъж,20 - 29,2
2021/10/18,COM,Мъж,15 - 16,1
2021/10/18,AZ,Мъж,70 - 79,18
2021/10/18,AZ,Жена,90+,1
2021/10/18,JANSS,Мъж,30 - 39,11
2021/10/18,JANSS,Жена,20 - 29,8
2021/10/18,COM,Жена,30 - 39,25
2021/10/18,AZ,Жена,20 - 29,5
2021/10/18,AZ,Мъж,20 - 29,5
2021/10/18,COM,Жена,80 - 89,11
2021/10/18,COM,Жена,15 - 16,1
2021/10/18,MOD,Мъж,80 - 89,3
2021/10/18,MOD,Жена,40 - 49,5
2021/10/18,AZ,Жена,30 - 39,8
2021/10/18,JANSS,Мъж,50 - 59,9
2021/10/18,AZ,Мъж,30 - 39,13
2021/10/18,COM,Мъж,40 - 49,46
2021/10/18,MOD,Мъж,40 - 49,3
2021/10/18,AZ,Мъж,90+,1
2021/10/18,AZ,Мъж,40 - 49,21
2021/10/18,AZ,Жена,80 - 89,4
2021/10/18,AZ - COM,Жена,50 - 59,1
2021/10/18,MOD,Мъж,70 - 79,5
2021/10/18,MOD,Мъж,50 - 59,6
2021/10/18,JANSS,Мъж,80 - 89,2
2021/10/18,COM,Мъж,80 - 89,14
2021/10/18,JANSS,Жена,50 - 59,10
2021/10/18,JANSS,Жена,30 - 39,12
2021/10/18,AZ,Мъж,50 - 59,17
2021/10/18,MOD,Жена,60 - 69,2
2021/10/18,COM,Мъж,30 - 39,23
2021/10/18,JANSS,Жена,70 - 79,3
2021/10/18,JANSS,Мъж,60 - 69,10
2021/10/18,COM,Жена,20 - 29,10
2021/10/18,MOD,Жена,50 - 59,8
2021/10/18,AZ,Жена,70 - 79,14
2021/10/18,COM,Жена,12 - 14,1
2021/10/18,AZ,Жена,40 - 49,17
2021/10/18,COM,Мъж,70 - 79,29
2021/10/18,COM,Мъж,20 - 29,7
2021/10/18,COM,Жена,40 - 49,49
2021/10/18,JANSS,Жена,80 - 89,1
2021/10/18,JANSS,Жена,40 - 49,16
2021/10/18,COM,Мъж,17 - 19,1
2021/10/19,AZ,Жена,50 - 59,16
2021/10/19,COM,Жена,20 - 29,7
2021/10/19,COM,Мъж,17 - 19,5
2021/10/19,COM,Мъж,70 - 79,23
2021/10/19,AZ,Мъж,60 - 69,22
2021/10/19,AZ,Мъж,40 - 49,12
2021/10/19,AZ,Жена,40 - 49,16
2021/10/19,AZ,Мъж,50 - 59,26
2021/10/19,AZ,Жена,17 - 19,1
2021/10/19,COM,Жена,17 - 19,2
2021/10/19,COM,Жена,70 - 79,41
2021/10/19,AZ - COM,Жена,50 - 59,1
2021/10/19,COM,Мъж,50 - 59,33
2021/10/19,MOD,Жена,80 - 89,2
2021/10/19,AZ,Жена,30 - 39,7
2021/10/19,AZ,Жена,60 - 69,16
2021/10/19,COM,Жена,50 - 59,50
2021/10/19,COM,Мъж,40 - 49,33
2021/10/19,COM,Мъж,80 - 89,8
2021/10/19,AZ - JANSS,Жена,60 - 69,1
2021/10/19,AZ,Мъж,30 - 39,7
2021/10/19,MOD,Мъж,40 - 49,6
2021/10/19,COM,Жена,40 - 49,51
2021/10/19,COM,Жена,30 - 39,21
2021/10/19,AZ,Мъж,70 - 79,15
2021/10/19,AZ,Мъж,80 - 89,4
2021/10/19,COM,Мъж,60 - 69,51
2021/10/19,COM,Жена,60 - 69,54
2021/10/19,COM,Мъж,20 - 29,11
2021/10/19,COM,Мъж,30 - 39,26
2021/10/19,COM,Жена,80 - 89,9
2021/10/19,JANSS,Мъж,50 - 59,8
2021/10/19,MOD,Жена,30 - 39,5
2021/10/19,JANSS,Жена,20 - 29,5
2021/10/19,MOD,Мъж,50 - 59,7
2021/10/19,JANSS,Жена,40 - 49,16
2021/10/19,JANSS,Мъж,60 - 69,5
2021/10/19,JANSS,Мъж,80 - 89,1
2021/10/19,JANSS,Мъж,70 - 79,3
2021/10/19,MOD,Жена,70 - 79,6
2021/10/19,JANSS,Мъж,20 - 29,4
2021/10/19,AZ,Жена,80 - 89,4
2021/10/19,JANSS,Жена,60 - 69,4
2021/10/19,JANSS,Жена,70 - 79,3
2021/10/19,JANSS,Жена,30 - 39,4
2021/10/19,MOD,Мъж,70 - 79,2
2021/10/19,MOD,Мъж,30 - 39,1
2021/10/19,MOD,Жена,50 - 59,9
2021/10/19,MOD,Жена,40 - 49,7
2021/10/19,MOD,Жена,60 - 69,9
2021/10/19,JANSS,Мъж,30 - 39,9
2021/10/19,MOD,Мъж,60 - 69,5
2021/10/19,JANSS,Мъж,40 - 49,15
2021/10/19,JANSS,Жена,80 - 89,1
2021/10/19,AZ,Жена,70 - 79,22
2021/10/19,MOD,Мъж,90+,1
2021/10/19,AZ,Мъж,20 - 29,4
2021/10/19,JANSS,Жена,50 - 59,10
2021/10/19,MOD,Мъж,80 - 89,1
2021/10/20,MOD,Мъж,50 - 59,11
2021/10/20,AZ,Жена,60 - 69,14
2021/10/20,COM,Жена,60 - 69,45
2021/10/20,JANSS,Жена,60 - 69,2
2021/10/20,JANSS,Жена,50 - 59,7
2021/10/20,MOD,Мъж,70 - 79,4
2021/10/20,COM,Жена,15 - 16,2
2021/10/20,JANSS,Мъж,20 - 29,2
2021/10/20,JANSS,Мъж,40 - 49,15
2021/10/20,COM,Жена,50 - 59,45
2021/10/20,COM,Жена,70 - 79,25
2021/10/20,MOD,Жена,40 - 49,6
2021/10/20,MOD,Жена,80 - 89,1
2021/10/20,COM,Мъж,90+,1
2021/10/20,JANSS,Мъж,50 - 59,11
2021/10/20,MOD,Жена,70 - 79,6
2021/10/20,MOD,Мъж,80 - 89,3
2021/10/20,JANSS,Жена,20 - 29,8
2021/10/20,MOD,Жена,30 - 39,2
2021/10/20,JANSS,Мъж,30 - 39,6
2021/10/20,MOD,Мъж,30 - 39,2
2021/10/20,JANSS,Мъж,70 - 79,4
2021/10/20,AZ,Жена,80 - 89,2
2021/10/20,COM,Жена,40 - 49,37
2021/10/20,COM,Мъж,60 - 69,34
2021/10/20,MOD,Мъж,40 - 49,4
2021/10/20,MOD,Жена,60 - 69,6
2021/10/20,COM,Мъж,40 - 49,23
2021/10/20,AZ,Мъж,30 - 39,9
2021/10/20,JANSS,Жена,30 - 39,9
2021/10/20,MOD,Жена,50 - 59,4
2021/10/20,AZ,Жена,70 - 79,25
2021/10/20,MOD,Мъж,60 - 69,4
2021/10/20,JANSS,Мъж,60 - 69,4
2021/10/20,AZ,Мъж,20 - 29,2
2021/10/20,AZ,Мъж,80 - 89,3
2021/10/20,AZ,Жена,30 - 39,9
2021/10/20,AZ,Мъж,60 - 69,18
2021/10/20,JANSS,Жена,40 - 49,13
2021/10/20,AZ,Мъж,70 - 79,16
2021/10/20,AZ - COM,Жена,50 - 59,1
2021/10/20,COM,Жена,80 - 89,9
2021/10/20,COM,Мъж,80 - 89,9
2021/10/20,JANSS,Жена,80 - 89,1
2021/10/20,COM,Жена,30 - 39,29
2021/10/20,AZ,Жена,40 - 49,20
2021/10/20,AZ,Мъж,40 - 49,15
2021/10/20,AZ,Мъж,50 - 59,17
2021/10/20,COM,Мъж,70 - 79,21
2021/10/20,COM,Мъж,50 - 59,32
2021/10/20,COM,Мъж,20 - 29,5
2021/10/20,JANSS,Жена,70 - 79,6
2021/10/20,COM,Мъж,30 - 39,17
2021/10/20,AZ,Жена,50 - 59,16
2021/10/20,AZ,Жена,20 - 29,2
2021/10/20,COM,Жена,20 - 29,7
2021/10/21,MOD,Жена,50 - 59,5
2021/10/21,COM,Жена,50 - 59,37
2021/10/21,COM,Жена,30 - 39,30
2021/10/21,COM,Мъж,30 - 39,17
2021/10/21,JANSS,Мъж,70 - 79,1
2021/10/21,AZ,Жена,20 - 29,2
2021/10/21,MOD,Мъж,40 - 49,5
2021/10/21,COM,Жена,20 - 29,15
2021/10/21,AZ,Мъж,50 - 59,20
2021/10/21,AZ,Мъж,80 - 89,1
2021/10/21,AZ,Жена,90+,1
2021/10/21,MOD,Жена,90+,1
2021/10/21,AZ,Жена,40 - 49,21
2021/10/21,AZ,Жена,60 - 69,21
2021/10/21,AZ,Жена,30 - 39,9
2021/10/21,AZ,Мъж,70 - 79,19
2021/10/21,COM,Жена,70 - 79,24
2021/10/21,COM,Мъж,70 - 79,23
2021/10/21,COM,Мъж,80 - 89,4
2021/10/21,COM,Жена,80 - 89,11
2021/10/21,COM,Жена,60 - 69,35
2021/10/21,COM,Мъж,50 - 59,33
2021/10/21,COM,Мъж,20 - 29,2
2021/10/21,COM,Мъж,40 - 49,29
2021/10/21,AZ,Жена,70 - 79,16
2021/10/21,MOD,Мъж,80 - 89,3
2021/10/21,AZ,Жена,50 - 59,14
2021/10/21,JANSS,Мъж,30 - 39,7
2021/10/21,COM,Мъж,17 - 19,1
2021/10/21,COM,Мъж,60 - 69,26
2021/10/21,AZ,Мъж,40 - 49,12
2021/10/21,MOD,Мъж,50 - 59,4
2021/10/21,JANSS,Мъж,80 - 89,1
2021/10/21,JANSS,Жена,30 - 39,9
2021/10/21,MOD,Мъж,70 - 79,4
2021/10/21,MOD,Жена,40 - 49,8
2021/10/21,MOD,Мъж,30 - 39,1
2021/10/21,JANSS,Жена,60 - 69,4
2021/10/21,MOD,Жена,20 - 29,1
2021/10/21,MOD,Жена,70 - 79,4
2021/10/21,JANSS,Жена,70 - 79,3
2021/10/21,JANSS,Мъж,50 - 59,5
2021/10/21,MOD,Мъж,60 - 69,2
2021/10/21,AZ,Жена,80 - 89,1
2021/10/21,AZ,Мъж,30 - 39,7
2021/10/21,JANSS,Жена,50 - 59,8
2021/10/21,JANSS,Мъж,20 - 29,8
2021/10/21,MOD,Жена,80 - 89,1
2021/10/21,MOD,Жена,60 - 69,4
2021/10/21,JANSS,Мъж,40 - 49,8
2021/10/21,COM,Жена,40 - 49,35
2021/10/21,JANSS,Мъж,60 - 69,5
2021/10/21,AZ,Мъж,60 - 69,11
2021/10/21,MOD,Жена,30 - 39,2
2021/10/21,JANSS,Жена,40 - 49,14
2021/10/21,JANSS,Жена,20 - 29,3
2021/10/22,JANSS,Жена,70 - 79,1
2021/10/22,JANSS,Мъж,60 - 69,5
2021/10/22,MOD,Жена,12 - 14,1
2021/10/22,AZ,Мъж,20 - 29,2
2021/10/22,MOD,Жена,50 - 59,7
2021/10/22,COM,Жена,80 - 89,10
2021/10/22,MOD,Мъж,40 - 49,4
2021/10/22,JANSS,Жена,40 - 49,9
2021/10/22,JANSS,Жена,50 - 59,7
2021/10/22,MOD,Мъж,20 - 29,1
2021/10/22,MOD,Жена,20 - 29,5
2021/10/22,JANSS,Жена,20 - 29,3
2021/10/22,JANSS,Мъж,50 - 59,7
2021/10/22,JANSS,Мъж,20 - 29,5
2021/10/22,MOD,Мъж,70 - 79,4
2021/10/22,COM,Жена,20 - 29,9
2021/10/22,COM,Жена,30 - 39,26
2021/10/22,COM,Мъж,60 - 69,31
2021/10/22,MOD,Мъж,30 - 39,2
2021/10/22,AZ,Мъж,60 - 69,17
2021/10/22,AZ,Жена,40 - 49,14
2021/10/22,JANSS,Жена,60 - 69,6
2021/10/22,AZ,Жена,80 - 89,6
2021/10/22,AZ,Жена,90+,1
2021/10/22,MOD,Мъж,80 - 89,1
2021/10/22,MOD,Мъж,50 - 59,3
2021/10/22,MOD,Мъж,60 - 69,7
2021/10/22,MOD,Жена,30 - 39,4
2021/10/22,JANSS,Мъж,70 - 79,3
2021/10/22,JANSS,Мъж,30 - 39,10
2021/10/22,AZ,Жена,70 - 79,15
2021/10/22,COM,Мъж,30 - 39,22
2021/10/22,AZ,Жена,17 - 19,1
2021/10/22,COM,Мъж,50 - 59,25
2021/10/22,AZ,Жена,30 - 39,6
2021/10/22,COM,Мъж,15 - 16,1
2021/10/22,MOD,Жена,60 - 69,9
2021/10/22,JANSS,Жена,17 - 19,1
2021/10/22,JANSS,Жена,30 - 39,11
2021/10/22,AZ,Мъж,70 - 79,11
2021/10/22,AZ,Мъж,50 - 59,17
2021/10/22,AZ,Жена,50 - 59,18
2021/10/22,AZ,Жена,60 - 69,18
2021/10/22,AZ,Мъж,40 - 49,16
2021/10/22,AZ,Жена,20 - 29,1
2021/10/22,COM,Мъж,70 - 79,26
2021/10/22,COM,Мъж,20 - 29,6
2021/10/22,MOD,Жена,80 - 89,2
2021/10/22,JANSS,Мъж,40 - 49,12
2021/10/22,COM,Жена,40 - 49,40
2021/10/22,COM,Жена,70 - 79,15
2021/10/22,COM,Жена,60 - 69,35
2021/10/22,COM,Мъж,40 - 49,24
2021/10/22,COM,Мъж,80 - 89,5
2021/10/22,MOD,Жена,40 - 49,9
2021/10/22,AZ,Мъж,30 - 39,8
2021/10/22,AZ,Мъж,80 - 89,2
2021/10/22,COM,Жена,50 - 59,37
2021/10/22,MOD,Жена,70 - 79,7
2021/10/23,COM,Мъж,30 - 39,13
2021/10/23,MOD,Мъж,60 - 69,2
2021/10/23,COM,Жена,30 - 39,19
2021/10/23,AZ,Мъж,80 - 89,2
2021/10/23,AZ,Мъж,70 - 79,9
2021/10/23,AZ,Жена,30 - 39,7
2021/10/23,AZ,Мъж,60 - 69,19
2021/10/23,COM,Мъж,60 - 69,24
2021/10/23,AZ,Жена,40 - 49,5
2021/10/23,AZ,Жена,80 - 89,1
2021/10/23,AZ,Жена,70 - 79,6
2021/10/23,AZ,Мъж,30 - 39,3
2021/10/23,COM,Мъж,20 - 29,3
2021/10/23,AZ,Мъж,20 - 29,1
2021/10/23,COM,Мъж,50 - 59,20
2021/10/23,COM,Жена,40 - 49,23
2021/10/23,AZ,Мъж,50 - 59,11
2021/10/23,COM,Мъж,17 - 19,1
2021/10/23,AZ,Мъж,90+,2
2021/10/23,COM,Жена,60 - 69,24
2021/10/23,COM,Мъж,70 - 79,7
2021/10/23,AZ,Мъж,40 - 49,8
2021/10/23,JANSS,Жена,60 - 69,3
2021/10/23,AZ,Жена,60 - 69,10
2021/10/23,COM,Жена,20 - 29,11
2021/10/23,MOD,Жена,80 - 89,2
2021/10/23,COM,Мъж,40 - 49,18
2021/10/23,AZ,Жена,20 - 29,4
2021/10/23,MOD,Жена,60 - 69,6
2021/10/23,MOD,Жена,70 - 79,2
2021/10/23,JANSS,Мъж,70 - 79,1
2021/10/23,COM,Жена,80 - 89,4
2021/10/23,JANSS,Мъж,50 - 59,3
2021/10/23,AZ,Жена,50 - 59,8
2021/10/23,JANSS,Жена,40 - 49,6
2021/10/23,JANSS,Мъж,30 - 39,11
2021/10/23,JANSS,Мъж,40 - 49,9
2021/10/23,MOD,Мъж,70 - 79,1
2021/10/23,MOD,Жена,20 - 29,1
2021/10/23,JANSS,Мъж,60 - 69,4
2021/10/23,JANSS,Жена,70 - 79,4
2021/10/23,JANSS,Жена,30 - 39,5
2021/10/23,COM,Жена,12 - 14,1
2021/10/23,COM,Мъж,80 - 89,6
2021/10/23,COM,Жена,70 - 79,20
2021/10/23,COM,Жена,50 - 59,37
2021/10/23,JANSS,Жена,50 - 59,6
2021/10/23,MOD,Жена,50 - 59,2
2021/10/23,MOD,Мъж,50 - 59,1
2021/10/23,MOD,Мъж,40 - 49,4
2021/10/23,MOD,Мъж,30 - 39,2
2021/10/23,MOD,Жена,40 - 49,1
2021/10/23,JANSS,Жена,20 - 29,2
2021/10/23,MOD,Мъж,20 - 29,1
2021/10/23,JANSS,Мъж,20 - 29,3
2021/10/24,JANSS,Мъж,20 - 29,1
2021/10/24,MOD,Жена,40 - 49,2
2021/10/24,COM,Жена,40 - 49,11
2021/10/24,JANSS,Жена,50 - 59,2
2021/10/24,MOD,Мъж,40 - 49,2
2021/10/24,COM,Жена,80 - 89,4
2021/10/24,MOD,Жена,20 - 29,1
2021/10/24,COM,Жена,70 - 79,5
2021/10/24,JANSS,Жена,30 - 39,2
2021/10/24,JANSS,Жена,70 - 79,2
2021/10/24,JANSS,Мъж,30 - 39,2
2021/10/24,MOD,Мъж,30 - 39,2
2021/10/24,COM,Жена,50 - 59,14
2021/10/24,AZ,Жена,50 - 59,6
2021/10/24,MOD,Жена,30 - 39,2
2021/10/24,MOD,Жена,60 - 69,2
2021/10/24,MOD,Мъж,50 - 59,1
2021/10/24,MOD,Мъж,60 - 69,1
2021/10/24,JANSS,Жена,20 - 29,1
2021/10/24,JANSS,Жена,60 - 69,1
2021/10/24,AZ,Мъж,17 - 19,1
2021/10/24,COM,Жена,60 - 69,12
2021/10/24,JANSS,Мъж,70 - 79,1
2021/10/24,COM,Мъж,50 - 59,6
2021/10/24,AZ,Жена,40 - 49,3
2021/10/24,AZ,Жена,60 - 69,5
2021/10/24,AZ,Мъж,30 - 39,5
2021/10/24,COM,Мъж,40 - 49,9
2021/10/24,COM,Мъж,20 - 29,1
2021/10/24,COM,Жена,17 - 19,1
2021/10/24,COM,Жена,20 - 29,3
2021/10/24,AZ,Мъж,80 - 89,2
2021/10/24,MOD,Жена,70 - 79,1
2021/10/24,AZ,Жена,80 - 89,3
2021/10/24,JANSS,Мъж,40 - 49,3
2021/10/24,COM,Жена,30 - 39,4
2021/10/24,COM,Мъж,80 - 89,3
2021/10/24,AZ,Мъж,40 - 49,1
2021/10/24,AZ,Мъж,70 - 79,8
2021/10/24,AZ,Мъж,20 - 29,1
2021/10/24,JANSS,Жена,40 - 49,4
2021/10/24,COM,Мъж,30 - 39,3
2021/10/24,COM,Мъж,70 - 79,6
2021/10/24,AZ,Жена,70 - 79,5
2021/10/24,AZ,Мъж,60 - 69,9
2021/10/24,AZ,Мъж,50 - 59,4
2021/10/24,COM,Мъж,60 - 69,10
2021/10/25,AZ,Жена,40 - 49,14
2021/10/25,MOD,Жена,70 - 79,3
2021/10/25,JANSS,Жена,20 - 29,8
2021/10/25,JANSS,Мъж,70 - 79,4
2021/10/25,AZ,Жена,20 - 29,4
2021/10/25,AZ,Жена,50 - 59,19
2021/10/25,AZ,Жена,60 - 69,18
2021/10/25,COM,Мъж,60 - 69,38
2021/10/25,AZ,Жена,80 - 89,10
2021/10/25,COM,Жена,50 - 59,60
2021/10/25,COM,Мъж,70 - 79,28
2021/10/25,AZ - COM,Мъж,60 - 69,1
2021/10/25,COM,Мъж,20 - 29,8
2021/10/25,JANSS,Жена,50 - 59,8
2021/10/25,MOD,Жена,40 - 49,9
2021/10/25,COM,Жена,60 - 69,52
2021/10/25,COM,Мъж,40 - 49,28
2021/10/25,COM,Мъж,50 - 59,35
2021/10/25,COM,Мъж,17 - 19,1
2021/10/25,JANSS,Жена,40 - 49,7
2021/10/25,MOD,Жена,60 - 69,7
2021/10/25,AZ,Жена,70 - 79,14
2021/10/25,COM,Мъж,80 - 89,11
2021/10/25,JANSS,Мъж,20 - 29,4
2021/10/25,MOD,Жена,20 - 29,3
2021/10/25,AZ,Мъж,30 - 39,11
2021/10/25,COM,Жена,40 - 49,50
2021/10/25,JANSS,Мъж,60 - 69,8
2021/10/25,COM,Жена,20 - 29,6
2021/10/25,AZ - COM,Жена,60 - 69,2
2021/10/25,AZ,Жена,30 - 39,8
2021/10/25,MOD,Мъж,80 - 89,4
2021/10/25,MOD,Мъж,20 - 29,3
2021/10/25,AZ,Мъж,20 - 29,4
2021/10/25,MOD,Мъж,40 - 49,2
2021/10/25,COM,Мъж,90+,1
2021/10/25,MOD,Мъж,50 - 59,9
2021/10/25,JANSS,Жена,60 - 69,12
2021/10/25,MOD,Мъж,70 - 79,4
2021/10/25,COM,Мъж,30 - 39,25
2021/10/25,COM,Жена,80 - 89,10
2021/10/25,JANSS,Мъж,50 - 59,7
2021/10/25,COM - JANSS,Мъж,40 - 49,1
2021/10/25,MOD,Мъж,30 - 39,5
2021/10/25,JANSS,Мъж,80 - 89,1
2021/10/25,JANSS,Мъж,30 - 39,8
2021/10/25,AZ,Мъж,80 - 89,5
2021/10/25,JANSS,Мъж,40 - 49,16
2021/10/25,MOD,Жена,30 - 39,4
2021/10/25,JANSS,Жена,70 - 79,2
2021/10/25,COM,Жена,30 - 39,25
2021/10/25,AZ,Мъж,70 - 79,24
2021/10/25,MOD,Мъж,60 - 69,8
2021/10/25,COM,Жена,70 - 79,35
2021/10/25,MOD,Мъж,90+,1
2021/10/25,AZ,Мъж,60 - 69,30
2021/10/25,AZ,Мъж,40 - 49,23
2021/10/25,JANSS,Жена,30 - 39,13
2021/10/25,AZ,Мъж,50 - 59,21
2021/10/25,MOD,Жена,50 - 59,5
2021/10/26,JANSS,Мъж,20 - 29,4
2021/10/26,MOD,Мъж,40 - 49,7
2021/10/26,AZ,Мъж,20 - 29,2
2021/10/26,MOD,Мъж,70 - 79,5
2021/10/26,JANSS,Мъж,70 - 79,1
2021/10/26,JANSS,Жена,60 - 69,12
2021/10/26,MOD,Жена,60 - 69,11
2021/10/26,JANSS,Жена,17 - 19,2
2021/10/26,JANSS,Мъж,60 - 69,7
2021/10/26,JANSS,Жена,30 - 39,13
2021/10/26,MOD,Мъж,50 - 59,6
2021/10/26,MOD,Жена,50 - 59,11
2021/10/26,COM,Жена,90+,1
2021/10/26,JANSS,Жена,50 - 59,15
2021/10/26,JANSS,Жена,70 - 79,1
2021/10/26,COM,Жена,17 - 19,1
2021/10/26,MOD,Мъж,30 - 39,1
2021/10/26,JANSS,Мъж,80 - 89,2
2021/10/26,JANSS,Мъж,40 - 49,13
2021/10/26,COM,Жена,80 - 89,9
2021/10/26,JANSS,Жена,20 - 29,6
2021/10/26,MOD,Мъж,80 - 89,2
2021/10/26,MOD,Жена,30 - 39,7
2021/10/26,MOD,Жена,20 - 29,1
2021/10/26,JANSS,Мъж,30 - 39,7
2021/10/26,JANSS,Жена,40 - 49,12
2021/10/26,MOD,Мъж,60 - 69,7
2021/10/26,JANSS,Жена,80 - 89,3
2021/10/26,MOD,Жена,70 - 79,8
2021/10/26,JANSS,Мъж,50 - 59,20
2021/10/26,COM,Жена,40 - 49,61
2021/10/26,AZ,Мъж,80 - 89,8
2021/10/26,AZ,Жена,50 - 59,27
2021/10/26,COM,Мъж,30 - 39,34
2021/10/26,COM,Мъж,40 - 49,27
2021/10/26,COM,Мъж,20 - 29,6
2021/10/26,AZ,Жена,20 - 29,5
2021/10/26,AZ,Мъж,70 - 79,22
2021/10/26,AZ,Мъж,40 - 49,19
2021/10/26,AZ,Мъж,60 - 69,24
2021/10/26,COM,Жена,70 - 79,30
2021/10/26,COM,Мъж,60 - 69,44
2021/10/26,COM,Мъж,50 - 59,38
2021/10/26,COM,Жена,30 - 39,37
2021/10/26,COM,Жена,12 - 14,1
2021/10/26,AZ,Жена,60 - 69,22
2021/10/26,COM,Мъж,90+,1
2021/10/26,AZ,Мъж,50 - 59,27
2021/10/26,COM,Мъж,70 - 79,36
2021/10/26,MOD,Жена,40 - 49,10
2021/10/26,COM,Жена,50 - 59,55
2021/10/26,AZ,Жена,30 - 39,7
2021/10/26,MOD,Жена,80 - 89,2
2021/10/26,COM,Жена,60 - 69,53
2021/10/26,AZ,Жена,80 - 89,6
2021/10/26,COM,Мъж,80 - 89,8
2021/10/26,COM,Жена,20 - 29,6
2021/10/26,AZ,Жена,40 - 49,14
2021/10/26,AZ,Мъж,30 - 39,9
2021/10/26,AZ,Жена,70 - 79,13
2021/10/27,AZ,Мъж,60 - 69,19
2021/10/27,AZ,Мъж,70 - 79,18
2021/10/27,COM,Мъж,80 - 89,10
2021/10/27,AZ,Жена,30 - 39,13
2021/10/27,AZ,Мъж,80 - 89,9
2021/10/27,COM,Мъж,70 - 79,32
2021/10/27,AZ,Жена,40 - 49,16
2021/10/27,AZ,Жена,50 - 59,14
2021/10/27,COM,Мъж,30 - 39,22
2021/10/27,JANSS,Жена,70 - 79,3
2021/10/27,AZ,Жена,60 - 69,16
2021/10/27,COM,Мъж,60 - 69,32
2021/10/27,AZ - COM,Жена,40 - 49,1
2021/10/27,COM,Жена,50 - 59,55
2021/10/27,COM,Жена,40 - 49,40
2021/10/27,COM,Жена,17 - 19,2
2021/10/27,AZ,Мъж,50 - 59,22
2021/10/27,AZ,Жена,80 - 89,4
2021/10/27,AZ,Мъж,30 - 39,4
2021/10/27,COM,Жена,90+,1
2021/10/27,COM,Жена,30 - 39,23
2021/10/27,COM,Мъж,17 - 19,1
2021/10/27,MOD,Жена,70 - 79,5
2021/10/27,COM,Мъж,20 - 29,10
2021/10/27,AZ,Жена,70 - 79,24
2021/10/27,AZ,Мъж,40 - 49,16
2021/10/27,COM,Мъж,40 - 49,33
2021/10/27,COM,Жена,20 - 29,6
2021/10/27,JANSS,Жена,40 - 49,12
2021/10/27,JANSS,Мъж,70 - 79,3
2021/10/27,JANSS,Мъж,30 - 39,8
2021/10/27,JANSS,Жена,80 - 89,1
2021/10/27,JANSS,Мъж,80 - 89,2
2021/10/27,COM,Жена,60 - 69,47
2021/10/27,MOD,Мъж,20 - 29,2
2021/10/27,MOD,Жена,40 - 49,11
2021/10/27,JANSS,Жена,30 - 39,13
2021/10/27,JANSS,Мъж,60 - 69,5
2021/10/27,AZ,Мъж,20 - 29,4
2021/10/27,MOD,Жена,30 - 39,11
2021/10/27,MOD,Жена,50 - 59,10
2021/10/27,JANSS,Мъж,20 - 29,4
2021/10/27,MOD,Мъж,70 - 79,2
2021/10/27,COM,Мъж,50 - 59,39
2021/10/27,COM,Жена,80 - 89,10
2021/10/27,MOD,Мъж,30 - 39,3
2021/10/27,MOD,Мъж,60 - 69,3
2021/10/27,JANSS,Мъж,40 - 49,11
2021/10/27,MOD,Жена,60 - 69,8
2021/10/27,AZ - COM,Жена,60 - 69,1
2021/10/27,JANSS,Жена,50 - 59,9
2021/10/27,MOD,Мъж,80 - 89,2
2021/10/27,MOD,Мъж,40 - 49,1
2021/10/27,COM,Мъж,90+,1
2021/10/27,MOD,Мъж,50 - 59,3
2021/10/27,JANSS,Мъж,50 - 59,8
2021/10/27,JANSS,Жена,20 - 29,5
2021/10/27,JANSS,Жена,60 - 69,9
2021/10/27,AZ - COM,Мъж,60 - 69,1
2021/10/27,COM,Жена,70 - 79,34
2021/10/28,COM,Жена,90+,2
2021/10/28,JANSS,Жена,50 - 59,9
2021/10/28,JANSS,Жена,20 - 29,10
2021/10/28,JANSS,Мъж,50 - 59,8
2021/10/28,JANSS,Мъж,70 - 79,9
2021/10/28,JANSS,Жена,60 - 69,5
2021/10/28,JANSS,Мъж,17 - 19,1
2021/10/28,JANSS,Жена,40 - 49,7
2021/10/28,COM - MOD,Жена,50 - 59,1
2021/10/28,JANSS,Мъж,30 - 39,10
2021/10/28,COM,Жена,80 - 89,8
2021/10/28,AZ - COM,Мъж,60 - 69,1
2021/10/28,MOD,Жена,60 - 69,5
2021/10/28,JANSS,Мъж,20 - 29,5
2021/10/28,MOD,Мъж,40 - 49,5
2021/10/28,MOD,Жена,30 - 39,3
2021/10/28,JANSS,Жена,70 - 79,2
2021/10/28,MOD,Мъж,20 - 29,2
2021/10/28,AZ,Жена,30 - 39,8
2021/10/28,MOD,Жена,20 - 29,1
2021/10/28,MOD,Мъж,70 - 79,7
2021/10/28,MOD,Жена,50 - 59,3
2021/10/28,JANSS,Мъж,60 - 69,5
2021/10/28,MOD,Жена,40 - 49,4
2021/10/28,JANSS,Мъж,40 - 49,17
2021/10/28,COM,Жена,70 - 79,37
2021/10/28,MOD,Мъж,80 - 89,1
