province,date,Estimated,Low_90,High_90
Sliven,2020-12-17,0.88,0.52,1.25
Sliven,2020-12-18,0.85,0.49,1.23
Sliven,2020-12-19,0.84,0.48,1.23
Sliven,2020-12-20,0.81,0.45,1.21
Sliven,2020-12-21,0.76,0.4,1.17
Sliven,2020-12-22,0.74,0.37,1.15
Sliven,2020-12-23,0.71,0.32,1.11
Sliven,2020-12-24,0.68,0.3,1.11
Sliven,2020-12-25,0.66,0.26,1.08
Sliven,2020-12-26,0.65,0.26,1.1
Sliven,2020-12-27,0.66,0.24,1.09
Sliven,2020-12-28,0.66,0.25,1.12
Sliven,2020-12-29,0.66,0.23,1.11
Sliven,2020-12-30,0.68,0.23,1.12
Sliven,2020-12-31,0.7000000000000001,0.27,1.18
Sliven,2021-01-01,0.72,0.28,1.2
Sliven,2021-01-02,0.74,0.3,1.23
Sliven,2021-01-03,0.75,0.29,1.22
Sliven,2021-01-04,0.75,0.29,1.23
Sliven,2021-01-05,0.74,0.28,1.23
Sliven,2021-01-06,0.75,0.29,1.25
Sliven,2021-01-07,0.76,0.28,1.24
Sliven,2021-01-08,0.74,0.27,1.24
Sliven,2021-01-09,0.75,0.28,1.26
Sliven,2021-01-10,0.73,0.25,1.23
Sliven,2021-01-11,0.7000000000000001,0.23,1.22
Sliven,2021-01-12,0.71,0.23,1.23
Sliven,2021-01-13,0.72,0.23,1.24
Sliven,2021-01-14,0.73,0.23,1.25
Sliven,2021-01-15,0.72,0.23,1.26
Sliven,2021-01-16,0.74,0.24,1.28
Sliven,2021-01-17,0.75,0.21,1.25
Sliven,2021-01-18,0.76,0.24,1.29
Sliven,2021-01-19,0.76,0.25,1.31
Sliven,2021-01-20,0.79,0.27,1.34
Sliven,2021-01-21,0.79,0.26,1.33
Sliven,2021-01-22,0.8200000000000001,0.3,1.38
Sliven,2021-01-23,0.87,0.34,1.42
Sliven,2021-01-24,0.89,0.37,1.45
Sliven,2021-01-25,0.91,0.39,1.47
Sliven,2021-01-26,0.93,0.4,1.47
Sliven,2021-01-27,0.94,0.43,1.5
Sliven,2021-01-28,0.93,0.41,1.47
Sliven,2021-01-29,0.92,0.41,1.47
Sliven,2021-01-30,0.94,0.43,1.49
Sliven,2021-01-31,0.93,0.43,1.49
Sliven,2021-02-01,0.93,0.41,1.46
Sliven,2021-02-02,0.95,0.43,1.48
Sliven,2021-02-03,0.98,0.48,1.53
Sliven,2021-02-04,0.98,0.46,1.5
Sliven,2021-02-05,1.01,0.51,1.55
Sliven,2021-02-06,1.05,0.55,1.58
Sliven,2021-02-07,1.07,0.58,1.6
Sliven,2021-02-08,1.07,0.5700000000000001,1.58
Sliven,2021-02-09,1.08,0.58,1.58
Sliven,2021-02-10,1.09,0.62,1.62
Sliven,2021-02-11,1.06,0.58,1.57
Sliven,2021-02-12,1.05,0.5700000000000001,1.55
Sliven,2021-02-13,1.05,0.58,1.56
Sliven,2021-02-14,1.02,0.53,1.5
Sliven,2021-02-15,1.01,0.53,1.5
Sliven,2021-02-16,1.03,0.56,1.53
Sliven,2021-02-17,1.03,0.5700000000000001,1.54
Sliven,2021-02-18,1.02,0.56,1.53
Sliven,2021-02-19,1.02,0.53,1.49
Sliven,2021-02-20,1.03,0.55,1.51
Sliven,2021-02-21,1.02,0.56,1.52
Sliven,2021-02-22,1.04,0.5700000000000001,1.53
Sliven,2021-02-23,1.06,0.6,1.56
Sliven,2021-02-24,1.08,0.61,1.56
Sliven,2021-02-25,1.08,0.64,1.59
Sliven,2021-02-26,1.13,0.67,1.61
Sliven,2021-02-27,1.15,0.7000000000000001,1.63
Sliven,2021-02-28,1.13,0.67,1.59
Sliven,2021-03-01,1.12,0.6900000000000001,1.61
Sliven,2021-03-02,1.16,0.72,1.63
Sliven,2021-03-03,1.14,0.71,1.61
Sliven,2021-03-04,1.14,0.7000000000000001,1.59
Sliven,2021-03-05,1.14,0.72,1.61
Sliven,2021-03-06,1.18,0.76,1.64
Sliven,2021-03-07,1.17,0.75,1.62
Sliven,2021-03-08,1.21,0.78,1.64
Sliven,2021-03-09,1.24,0.8200000000000001,1.67
Sliven,2021-03-10,1.25,0.85,1.69
Sliven,2021-03-11,1.21,0.81,1.64
Sliven,2021-03-12,1.24,0.84,1.66
Sliven,2021-03-13,1.23,0.84,1.65
Sliven,2021-03-14,1.22,0.8300000000000001,1.63
Sliven,2021-03-15,1.19,0.8,1.59
Sliven,2021-03-16,1.2,0.8300000000000001,1.62
Sliven,2021-03-17,1.18,0.81,1.59
Sliven,2021-03-18,1.16,0.79,1.57
Sliven,2021-03-19,1.15,0.77,1.54
Sliven,2021-03-20,1.16,0.79,1.56
Sliven,2021-03-21,1.14,0.75,1.51
Sliven,2021-03-22,1.14,0.77,1.53
Sliven,2021-03-23,1.13,0.77,1.53
Sliven,2021-03-24,1.12,0.76,1.52
Sliven,2021-03-25,1.08,0.71,1.46
Sliven,2021-03-26,1.07,0.7000000000000001,1.45
Sliven,2021-03-27,1.09,0.72,1.47
Sliven,2021-03-28,1.06,0.7000000000000001,1.45
Sliven,2021-03-29,1.06,0.7000000000000001,1.45
Sliven,2021-03-30,1.05,0.6900000000000001,1.44
Sliven,2021-03-31,1.06,0.7000000000000001,1.45
Sliven,2021-04-01,1.05,0.6900000000000001,1.44
Sliven,2021-04-02,1.03,0.67,1.42
Sliven,2021-04-03,1.02,0.66,1.41
Sliven,2021-04-04,0.98,0.61,1.36
Sliven,2021-04-05,0.94,0.59,1.35
Sliven,2021-04-06,0.93,0.56,1.32
Sliven,2021-04-07,0.92,0.56,1.33
Sliven,2021-04-08,0.89,0.52,1.29
Sliven,2021-04-09,0.89,0.52,1.3
Sliven,2021-04-10,0.89,0.51,1.29
Sliven,2021-04-11,0.87,0.5,1.29
Sliven,2021-04-12,0.85,0.47,1.27
Sliven,2021-04-13,0.84,0.44,1.24
Sliven,2021-04-14,0.8300000000000001,0.44,1.25
Sliven,2021-04-15,0.8,0.41,1.23
Sliven,2021-04-16,0.8,0.41,1.24
Sliven,2021-04-17,0.81,0.42,1.26
Sliven,2021-04-18,0.8,0.38,1.22
Sliven,2021-04-19,0.8,0.39,1.24
Sliven,2021-04-20,0.8,0.39,1.25
Sliven,2021-04-21,0.8,0.39,1.26
Sliven,2021-04-22,0.8,0.39,1.27
Sliven,2021-04-23,0.8,0.36,1.24
Sliven,2021-04-24,0.81,0.38,1.27
Sliven,2021-04-25,0.79,0.36,1.26
Sliven,2021-04-26,0.78,0.35,1.26
Sliven,2021-04-27,0.78,0.32,1.23
Sliven,2021-04-28,0.78,0.33,1.25
Sliven,2021-04-29,0.78,0.32,1.25
Sliven,2021-04-30,0.78,0.33,1.27
Sliven,2021-05-01,0.78,0.33,1.28
Sliven,2021-05-02,0.78,0.29,1.24
Sliven,2021-05-03,0.77,0.3,1.26
Sliven,2021-05-04,0.77,0.3,1.27
Sliven,2021-05-05,0.78,0.3,1.28
Sliven,2021-05-06,0.78,0.31,1.3
Sliven,2021-05-07,0.79,0.29,1.28
Sliven,2021-05-08,0.81,0.32,1.32
Sliven,2021-05-09,0.8,0.32,1.33
Sliven,2021-05-10,0.78,0.29,1.3
Sliven,2021-05-11,0.78,0.29,1.31
Sliven,2021-05-12,0.77,0.28,1.31
Sliven,2021-05-13,0.76,0.25,1.28
Sliven,2021-05-14,0.74,0.23,1.27
Sliven,2021-05-15,0.73,0.22,1.27
Sliven,2021-05-16,0.72,0.22,1.28
Sliven,2021-05-17,0.71,0.18,1.24
Sliven,2021-05-18,0.72,0.17,1.24
Sliven,2021-05-19,0.71,0.17,1.25
Sliven,2021-05-20,0.7000000000000001,0.14,1.22
Sliven,2021-05-21,0.7000000000000001,0.16,1.26
Sliven,2021-05-22,0.6900000000000001,0.14,1.24
Sliven,2021-05-23,0.6900000000000001,0.14,1.25
Sliven,2021-05-24,0.68,0.12,1.23
Sliven,2021-05-25,0.67,0.1,1.21
Sliven,2021-05-26,0.67,0.1,1.22
Sliven,2021-05-27,0.67,0.1,1.23
Sliven,2021-05-28,0.67,0.1,1.24
Sliven,2021-05-29,0.68,0.1,1.25
Sliven,2021-05-30,0.68,0.1,1.26
Sliven,2021-05-31,0.68,0.07,1.23
Sliven,2021-06-01,0.66,0.08,1.24
Sliven,2021-06-02,0.67,0.04,1.2
Sliven,2021-06-03,0.64,0.06,1.22
Sliven,2021-06-04,0.65,0.04,1.2
Sliven,2021-06-05,0.67,0.06,1.25
Sliven,2021-06-06,0.67,0.06,1.26
Sliven,2021-06-07,0.68,0.07,1.28
Sliven,2021-06-08,0.68,0.04,1.25
Sliven,2021-06-09,0.71,0.06,1.3
Sliven,2021-06-10,0.71,0.07,1.32
Sliven,2021-06-11,0.71,0.04,1.29
Sliven,2021-06-12,0.72,0.06,1.32
Sliven,2021-06-13,0.72,0.07,1.34
Sliven,2021-06-14,0.6900000000000001,0.04,1.29
Sliven,2021-06-15,0.7000000000000001,0.06,1.32
Sliven,2021-06-16,0.7000000000000001,0.06,1.33
Sliven,2021-06-17,0.67,0.04,1.29
Sliven,2021-06-18,0.67,0.05,1.31
Sliven,2021-06-19,0.67,0.03,1.29
Sliven,2021-06-20,0.67,0.04,1.31
Sliven,2021-06-21,0.64,0.03,1.28
Sliven,2021-06-22,0.67,0.03,1.31
Sliven,2021-06-23,0.68,0.04,1.33
Sliven,2021-06-24,0.68,0.02,1.31
Sliven,2021-06-25,0.68,0.03,1.33
Sliven,2021-06-26,0.68,0.04,1.35
Sliven,2021-06-27,0.68,0.03,1.34
Sliven,2021-06-28,0.64,0.03,1.32
Sliven,2021-06-29,0.64,0.01,1.3
Sliven,2021-06-30,0.64,0.02,1.32
Sliven,2021-07-01,0.64,0.03,1.34
Sliven,2021-07-02,0.64,0.01,1.32
Sliven,2021-07-03,0.64,0.02,1.34
Sliven,2021-07-04,0.64,0.01,1.33
Sliven,2021-07-05,0.64,0.02,1.35
Sliven,2021-07-06,0.63,0.0,1.33
Sliven,2021-07-07,0.63,0.02,1.36
Sliven,2021-07-08,0.63,0.03,1.38
Sliven,2021-07-09,0.63,0.01,1.36
Sliven,2021-07-10,0.63,0.02,1.38
Sliven,2021-07-11,0.63,0.01,1.37
Sliven,2021-07-12,0.63,0.02,1.39
Sliven,2021-07-13,0.63,0.01,1.38
Sliven,2021-07-14,0.63,0.02,1.4
Sliven,2021-07-15,0.62,0.01,1.39
Sliven,2021-07-16,0.62,0.02,1.41
Sliven,2021-07-17,0.62,0.01,1.4
Sliven,2021-07-18,0.62,0.02,1.42
Sliven,2021-07-19,0.62,0.01,1.41
Sliven,2021-07-20,0.62,0.0,1.4
Sliven,2021-07-21,0.62,0.01,1.42
Sliven,2021-07-22,0.62,0.0,1.41
Sliven,2021-07-23,0.62,0.01,1.43
Sliven,2021-07-24,0.68,0.01,1.47
Sliven,2021-07-25,0.68,0.03,1.5
Sliven,2021-07-26,0.74,0.03,1.54
Sliven,2021-07-27,0.75,0.03,1.54
Sliven,2021-07-28,0.75,0.03,1.54
Sliven,2021-07-29,0.75,0.02,1.53
Sliven,2021-07-30,0.76,0.02,1.53
Sliven,2021-07-31,0.81,0.03,1.58
Sliven,2021-08-01,0.8200000000000001,0.04,1.59
Sliven,2021-08-02,0.8200000000000001,0.05,1.6
Sliven,2021-08-03,0.92,0.08,1.7
Sliven,2021-08-04,1.01,0.12,1.79
Sliven,2021-08-05,1.06,0.18,1.86
Sliven,2021-08-06,1.09,0.24,1.92
Sliven,2021-08-07,1.13,0.3,1.97
Sliven,2021-08-08,1.12,0.3,1.94
Sliven,2021-08-09,1.11,0.29,1.9
Sliven,2021-08-10,1.14,0.33,1.92
Sliven,2021-08-11,1.1,0.3,1.86
Sliven,2021-08-12,1.09,0.31,1.85
Sliven,2021-08-13,1.09,0.31,1.83
Sliven,2021-08-14,1.11,0.37,1.88
Sliven,2021-08-15,1.14,0.4,1.89
Sliven,2021-08-16,1.16,0.44,1.91
Sliven,2021-08-17,1.2,0.49,1.93
Sliven,2021-08-18,1.27,0.58,1.99
Sliven,2021-08-19,1.25,0.58,1.96
Sliven,2021-08-20,1.28,0.6,1.94
Sliven,2021-08-21,1.33,0.6900000000000001,2.0
Sliven,2021-08-22,1.34,0.7000000000000001,1.97
Sliven,2021-08-23,1.36,0.75,1.99
Sliven,2021-08-24,1.37,0.79,2.0
Sliven,2021-08-25,1.37,0.81,1.99
Sliven,2021-08-26,1.36,0.81,1.96
Sliven,2021-08-27,1.36,0.8300000000000001,1.95
Sliven,2021-08-28,1.38,0.85,1.94
Sliven,2021-08-29,1.37,0.86,1.93
Sliven,2021-08-30,1.35,0.84,1.88
Sliven,2021-08-31,1.36,0.87,1.89
Sliven,2021-09-01,1.35,0.86,1.86
